text,label,document_type,domain,source_document,source_section,quality,comment,candidate_id,project_id,original_role_gold,original_sub_role_gold,context_before,context_after,review_priority,label_before_correction,correction_reason
"En 2022, nous avons utilisé le test que nous avions développé l'année précédente, mais cette fois nous avons évalué l’efficacité du savon suivant les conditions imposées par la norme NF ISO 14476+A2, c’est-à-dire à une concentration de 50% (protocole pour les savons prêts à l’emploi), pendant 30 secondes (temps minimal, étant donné les contraintes techniques imposées par la méthode d’analyse).",methode,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,demarche_rd,good,from role_gold=methode | sub_role=protocole_ou_traitement | status=auto_corrected,f61940579167acdb,projet_2_,methode,protocole_ou_traitement,"À la fin de l'année, nos résultats avaient montré qu'un traitement de 15 secondes avec une concentration de 5% de la formulation 20110901 n'était pas suffisant.",Nous avons confirmé que la formulation S5 était capable d'inactiver 100% de SARS-CoV2 en 30 secondes.,LOW,methode,
"En complément, le virus du SARS-CoV2 étant un nouveau virus ayant émergé en 2020, aucun test virucide pour mesurer l’efficacité des produits biocides contre le SARS-CoV2 n’existait au démarrage de notre projet.",methode,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,,good,from role_gold=methode | sub_role= | status=to_review,26d2d48d018054be,projet_2_,methode,,"En revanche, nous savons que cette technique est sensible à la présence d’inhibiteurs , ce qui pourrait altérer son efficacité dans le cadre de notre application.",Nous avons donc pris la décision de développer notre propre test de virucidie en nous basant sur le protocole de la norme NF ISO 14476+A2 et la capacité du virus SARS-CoV2 d’infecter les cellules VERO.,HIGH,methode,
"Il est donc indispensable de mener de nombreux essais, afin de maîtriser le protocole de production, aussi bien à l’échelle du laboratoire (production de quelque litres) qu’en cuve d’industrialisation (production de plusieurs tonnes).",methode,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,demarche_rd,good,from role_gold=methode | sub_role=protocole_ou_traitement | status=auto_corrected,5655e253f6bfab7e,projet_2_,methode,protocole_ou_traitement,"En effet, selon l’ordre d’introduction, la vitesse d’agitation et le laps de temps entre chaque ajout de matières premières, les produits peuvent réagir entre eux et entraîner la formation de coagulas, de précipités ou impacter les propriétés du produit fini.","Le troisième point critique est que cette nouvelle formulation devra présenter tous les critères cités précédemment, mais aussi une stabilité importante en termes de couleur, de pH, de viscosité… Elle devra aussi être plaisante, agréable, pouvoir être transposée à la production à grande échelle et conserver ses propriétés, même après ionisation aux rayons Gamma.",LOW,methode,
"La formulation S5, quant à elle, a démontré qu’elle était capable d'inactiver 100% de SARS-CoV2 en 30 secondes, selon le protocole de la norme NF ISO 14476+A2.",methode,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,demarche_rd,good,from role_gold=methode | sub_role=protocole_ou_traitement | status=auto_corrected,9725a31c32e263f2,projet_2_,methode,protocole_ou_traitement,"Les formulations S3 et S4 ont même révélé une excellente cotation INCI, en raison du choix de ses conservateurs, ce qui est un premier pas vers une mention « écologique ».","Après un travail de développement conséquent, nous avons adapté nos protocoles de fabrication et maitrisé les paramètres influençant la qualité de dos savons pour réussir avec succès la transposition à grande échelle.",LOW,methode,
"L’ensemble des flacons, ionisés et témoins, ont ensuite été analysés par dénombrement sur gélose.",methode,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,demarche_rd,good,from role_gold=methode | sub_role=protocole_ou_traitement | status=auto_corrected,55ad41684cf58fae,projet_2_,methode,protocole_ou_traitement,"Une partie de ces flacons a ensuite subi un rayonnement de 10 kGy, l’autre partie a été conservée dans notre laboratoire en tant qu’échantillons témoins.","Les flacons ionisés ont montré une élimination totale de l’organisme (0 UFC/L), alors que, exactement au même moment, les savons témoins présentaient encore une contamination à l’E.Coli significative (12 000 UFC/L).",LOW,methode,
"Nous avons réalisé plusieurs prototypes et tests de chute afin de comparer les architectures","methode","raw","emballage_medical","","","good","Méthode expérimentale, pas norme"
"Plusieurs prototypes ont été conçus puis évalués par des essais comparatifs","methode","raw","generic","","","good","Méthode/prototypage"
"Des tests de chute ont été réalisés pour comparer les différentes architectures proposées","methode","raw","generic","","","good","Méthode expérimentale"
Nous avions acquis une compréhension approfondie de la culture du virus SARS-CoV2 et nous avions défini un protocole pour évaluer son efficacité virucide.,methode,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,demarche_rd,good,from role_gold=methode | sub_role=protocole_ou_traitement | status=auto_corrected,cf9fccd5315eef6b,projet_2_,methode,protocole_ou_traitement,"En 2021, notre équipe s’était concentrée sur le développement d'un test virucide en collaboration avec l'unité VIM de l'INRAE et l'Institut Pasteur.","Nos recherches avaient également porté sur les aspects critiques de la formulation du test, notamment la concentration de savon et le temps de contact minimal nécessaire.",LOW,methode,
Nous avons donc pris la décision de développer notre propre test de virucidie en nous basant sur le protocole de la norme NF ISO 14476+A2 et la capacité du virus SARS-CoV2 d’infecter les cellules VERO.,methode,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,demarche_rd,good,from role_gold=methode | sub_role=protocole_ou_traitement | status=auto_corrected,7c771aeaa15a4efc,projet_2_,methode,protocole_ou_traitement,"En complément, le virus du SARS-CoV2 étant un nouveau virus ayant émergé en 2020, aucun test virucide pour mesurer l’efficacité des produits biocides contre le SARS-CoV2 n’existait au démarrage de notre projet.",II.5.,LOW,methode,
Nous avons pu appliquer cette méthode aux fabrications industrielles de nos savons.,methode,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,,good,from role_gold=methode | sub_role= | status=to_review,e591fd2ae167ffcf,projet_2_,methode,,Nous sommes allés encore plus loin en déterminant que le signal de sortie par ATPmétrie était sous-estimé de seulement 15% pour nos savons par rapport à l’eau.,Les résultats furent cohérents et satisfaisants.,HIGH,methode,
"Par ailleurs, nous sommes confrontés à des problématiques dans le protocole de purification du virus puisque, durant nos essais préliminaires, nous n’avons pas réussi à dépasser la concentration de 106 pfu.",methode,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,demarche_rd,good,from role_gold=methode | sub_role=protocole_ou_traitement | status=auto_corrected,bcbe82764dcdcc31,projet_2_,methode,protocole_ou_traitement,"Ces points nous permettront ensuite de définir les conditions de culture du virus SARS-CoV2 (temps d’infection, temps d’incubation, taux d’amplification, sensibilité des cellules rapporteuses…) nécessaires pour l’élaboration d’un test virucide.","Or, cette concentration est 100 fois moins concentrée que la dose minimale requise pour effectuer des tests virucides conformes à la norme NF ISO 14476+A2.",LOW,methode,
"Par conséquent, il est nécessaire de valider de nouvelles méthodes d’analyses, comme la mesure de l’ATPmétrie, et garantir sa robustesse et sa sensibilité.",methode,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,,good,from role_gold=methode | sub_role= | status=to_review,b52f93bf10daf314,projet_2_,methode,,"La rapidité du test joue un rôle crucial, car cela permettra de comparer beaucoup de formulations en un minimum de temps, et permettra également un contrôle quasi en temps réel de la production et du stockage de la formulation, contrairement aux tests microbiologiques « classiques », qui demandent 48 à 72 heures.",II.6.,HIGH,methode,
Phase 3 : Maitrise de la transposition à grande échelle du protocole de développement de la formulation candidate.,methode,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,demarche_rd,good,from role_gold=methode | sub_role=protocole_ou_traitement | status=auto_corrected,3fb85071fc0be0bb,projet_2_,methode,protocole_ou_traitement,"Ces travaux sont réalisés en collaboration avec l’unit VIM de l’INRAE, qui accueille Madame IGEL, chercheuse au sein de la société FB Product, dont l’objectif est de développer un nouveau test virucide à l’encontre du SARS-CoV2.",Phase 4 : Test de l’efficacité virucide de la formulation.,LOW,methode,
Un autre point critique est de définir le bon protocole de production de la formulation.,methode,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,demarche_rd,good,from role_gold=methode | sub_role=protocole_ou_traitement | status=auto_corrected,fcaa886e8795395d,projet_2_,methode,protocole_ou_traitement,"Nous sommes donc contraints de tester tout un panel de conservateurs, de contrôler leur efficacité biocide, leur tenue, et leur capacité à ne pas altérer les propriétés du produit au cours du temps.","En effet, selon l’ordre d’introduction, la vitesse d’agitation et le laps de temps entre chaque ajout de matières premières, les produits peuvent réagir entre eux et entraîner la formation de coagulas, de précipités ou impacter les propriétés du produit fini.",LOW,methode,
"Après un travail de développement conséquent, nous avons nos protocoles de fabrication et maitrisé les paramètres influençant la qualité de dos savons pour réussir avec succès la transposition à grande échelle.",methode,raw,to_detect_by_nlp,FB Product_dossier 2024_2026-07-22_AG.docx,demarche_rd,good,from role_gold=methode | sub_role=protocole_ou_traitement | status=auto_corrected,e3f469e42895b13b,projet_2_,methode,protocole_ou_traitement,"La formulation S5 quant à elle démontré qu’elle était capable d'inactiver 100% de SARS-CoV2 en 30 secondes, selon le protocole de la norme NF ISO 14476+A2.",Les fabrication industrielles obtenues étaient toutes conformes à nos critères.,LOW,methode,
Ce phénomène n’avait jamais été observé auparavant. es échanges approfondis avec la cause principale une modification récente des protocoles de stérilisation dans ces établissements.,methode,raw,to_detect_by_nlp,FB Product_dossier 2024_2026-07-22_AG.docx,demarche_rd,good,from role_gold=methode | sub_role=protocole_ou_traitement | status=auto_corrected,d5e5403cdc624799,projet_2_,methode,protocole_ou_traitement,Ces dépôts risquent de nuire au fonctionnement des instruments articulés et de compliquer leur entretien.,"En effet, ils ont augmenté la température de stérilisation à la vapeur, qui dépass désormais les standards habituels de 121°C ou 134°C pour atteindre environ 150°C.",LOW,methode,
"Cette méthode permet de limiter les erreurs, d’éviter les surdosages, et de sécuriser le personnel en supprimant la manipulation de produits concentrés.",methode,raw,to_detect_by_nlp,FB Product_dossier 2024_2026-07-22_AG.docx,,good,from role_gold=verrou | sub_role= | status=to_review,cedd249b163fb46f,projet_2_,verrou,,"Des produits comme Enzymex P ou Alkapharm sont disponibles sur le marché,.","Néanmoins, elle reste dépendante d’une source d’eau pour l’activation et peut manquer de flexibilité selon les volumes à traiter.",HIGH,vrai_verrou_rd,relabel: method/protocol/approach passage without clear uncertainty wording
